order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD164773,ID0781154613,2019-09-27,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 1)]",9380,104.39,-37.8016961,144.9436348,0,9484.39,Spring,True,1.2587,nice good phone,True
ORD370393,ID6167191730,2019-09-22,Nickolson,"[('Thunder line', 1), ('iAssist Line', 2), ('Alcon 10', 1)]",15580,99.06,-37.8158211,144.9658061,25,11784.06,Spring,True,0.4514,perfect phone this phone is absolutely the best.,True
ORD257973,ID0880187107,2019-05-19,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 2)]",18760,68.44,-37.8022658,144.9620746,5,17890.44,Autumn,True,1.7561,incredibly disappointed with this purchase came without sim slot 1 and with sim slot 2 damaged. entirely unusable even after several trips to phone stores. we also missed our return window because we live overseas and didn't even hold the phone until a month after it arrived. incredibly disappointed with this purchase.,False
ORD486609,ID0370242312,11-01-2019,Nickolson,"[('pearTV', 2), ('Alcon 10', 1), ('Candle Inferno', 1), ('Thunder line', 2)]",26360,107.46,-37.8000851,144.97182469999996,25,19877.46,Summer,True,2.0701,"the tablet is good for games like solitaire or other app games, and of course for books. but for internet or other applications, it would not be the top choice. good buy for the money.",True
ORD089404,ID0589472357,2019-06-10,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 1), ('Olivia x460', 2), ('pearTV', 2)]",22400,66.3,-37.809304,144.9728542,15,19106.3,Winter,False,1.0743,"recommended bought this device as a gift. i must say i'm very impressed by screen quality, speaker and camera fairly good. for the price i'd say this is a nice deal.",True
ORD063439,ID2950388106,2019-06-08,Nickolson,"[('Alcon 10', 2), ('iStream', 1)]",18050,65.59,-37.819495,144.9616509,25,13603.09,Winter,False,0.7019,four stars item has been great thus far.,False
ORD149037,ID0207093576,2019-06-06,Bakers,"[('Alcon 10', 2), ('iStream', 2), ('pearTV', 2)]",30820,66.75,-37.8032079,145.0079329,5,29345.75,Winter,True,1.3486,"not working i love the features of this phone,but i need a cdma phone where i live,and this is not.other than that, the phone is great.",True
ORD281686,ID0368094246,2019-04-01,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 2), ('iStream', 1), ('iAssist Line', 2)]",14410,71.75,-37.7993383,144.9743813,10,13040.75,Autumn,True,2.1842,"perfect! wouldn't have known this was reconditioned. looks and acts perfect, no trouble of any kind. the phone itself is top notch.",True
ORD386582,ID5402876174,2019-06-04,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('pearTV', 2)]",16305,63.81,-37.820534,144.9772392,25,12292.56,Winter,False,0.7097,good shape,True
ORD252847,ID0579504501,2019-04-09,Thompson,"[('Alcon 10', 1), ('Thunder line', 2), ('pearTV', 2), ('Universe Note', 1)]",29380,63.57,-37.81394870000001,144.949348,15,25036.57,summer,False,0.2456,"pic still good, phone worked, screen cracked on both sides of screen top to bottom, small horizontal marks top to bottom. pic still good,",True
ORD384925,ID0387152991,2019-06-10,Thompson,"[('Universe Note', 2), ('Thunder line', 1), ('Toshika 750', 2), ('pearTV', 1)]",24030,65.02,-37.8053849,144.94865,0,24095.02,Winter,False,0.8231,it works great the speaker sounds fine and overall would recommend,True
ORD487982,ID0664378922,2019-04-05,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 2)]",7330,62.84,-37.8199907,144.9659912,5,7026.34,Autumn,False,0.3495,highly recommend has served me well for four years?,True
ORD241094,ID4975504804,2019-10-15,Bakers,"[('pearTV', 1), ('Candle Inferno', 1), ('Olivia x460', 2), ('Alcon 10', 2)]",27090,95.83,-37.8197914,145.0108614,25,20413.33,Spring,True,1.5952,i wish i had stuck with my blackberry. i ... i wish i had stuck with my blackberry. i find this phone very sluggish. it is not user friendly. i cant wait for my contract to be over.,False
ORD449317,ID4419701256,2019-10-08,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1)]",10175,110.53,-37.8025675,144.96376909999995,10,9268.03,Spring,False,1.8501,"i am tottsly satisfied with this phone and the seller too i am tottsly satisfied with this phone and the seller too. good price, fast delivery, great deal. thanks. pedro",True
ORD452306,ID6167236674,2019-03-15,Nickolson,"[('Thunder line', 2), ('Toshika 750', 2), ('Alcon 10', 2)]",30900,80.7,-37.8096974,144.9715182,10,27890.7,Autumn,False,1.0054,awesome deal!! as described with fast shipping! great deal!,True
ORD133588,ID0571731596,2019-07-12,Thompson,"[('Toshika 750', 1), ('iStream', 1), ('iAssist Line', 1), ('pearTV', 1)]",13005,68.77,-37.8246631,144.9466253,10,3310.42,Winter,False,1.3353,"i it good. it is my first android smart phone, so far so good.",True
ORD306956,ID6245731083,2019-01-09,Nickolson,"[('Thunder line', 2), ('Olivia x460', 1), ('Lucent 330S', 2)]",8045,76.58,-37.8106037,144.9779024,10,7317.08,Summer,False,1.1536,"good customer service quick at responding and helpful. great experience, thanks again!",False
ORD242645,ID6167236681,2019-11-17,Nickolson,"[('iAssist Line', 1), ('iStream', 1), ('Alcon 10', 2), ('Olivia x460', 1)]",21500,99.42,-37.8107183,144.9680741,10,19449.42,Spring,True,0.3437,it is very easy to use for children . we have loved having one and are hoping to buy another one for kids christmas !!,True
ORD432616,ID4716795756,2019-01-08,Thompson,"[('Thunder line', 1), ('Universe Note', 2), ('Alcon 10', 2)]",26980,73.51,-37.8188362,144.9534333,0,3400.81,Summer,False,0.8854,"sd card stopped working very good phone. very fast and good battery, however the 64gb sd that came with it recently stopped working. almost lost all my data.",True
ORD191723,ID2613010008,2019-02-17,Thompson,"[('iAssist Line', 2), ('Thunder line', 2)]",8810,81.02,-37.8093814,144.9317534,10,8010.02,Summer,False,1.3959,bought for my wife she loves it,True
ORD463287,ID1492169331,2019-03-20,Thompson,"[('Toshika 750', 2), ('Thunder line', 2)]",13000,68.79,-37.7993521,144.9640569,25,9818.79,Autumn,False,2.1051,only 2g support. only support 2g. so my at&t sim card cant use. i left it in the corner already.,True
ORD079305,ID6167191153,2019-06-22,Nickolson,"[('iStream', 1), ('pearTV', 2), ('iAssist Line', 2)]",17220,62.21,-37.8143075,144.9701809,15,14699.21,Winter,True,0.4805,good product. product delivered as promised. works well. no issues.,True
ORD350001,ID6197209811,2019-10-11,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 2)]",4910,67.13,-37.8178023,144.9317543,15,4240.63,Spring,False,1.4628,"the digico warranty of this product is great for a reason, it needs to be because they have to keep replacing it. i had two that died within weeks and every single one has broken the screen.",False
ORD036997,ID1964023943,04-12-2019,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",10000,93.62,-37.8187425,144.9532489,10,9093.62,Summer,True,0.8671,works very good,True
ORD290598,ID0638049352,2019-02-17,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 1), ('iStream', 1)]",4030,87.21,-37.8185532,144.9663544,10,3714.21,Summer,True,0.2811,easy setup and connect to wifi. great viewing area. easy to read in bright places.,True
ORD319311,ID4893634360,2019-04-20,nickolson,"[('Olivia x460', 2), ('Alcon 10', 1), ('Candle Inferno', 1)]",11830,68.63,-37.8139548,144.92983999999996,10,10715.63,Autumn,False,1.5218,satisfied customer! my phone arrived quickly and seems to be almost “brand new.” i could not find any small scratches or sign of exterior wear. the battery life is incredible. i have had the phone for a couple of months now and have not had a single problem!,True
ORD347386,ID2005895264,2019-11-06,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780,83.43,-37.8027386,144.9658451,0,6863.43,Spring,False,1.7949,"three stars no camera, ideal for work",True
ORD057359,ID5574829221,2019-24-11,Thompson,"[('iStream', 2), ('Universe Note', 1), ('pearTV', 1)]",10060,102.8,-37.8192703,144.95563869999995,5,9659.8,Spring,True,1.0523,"good for the money. nothing special but i bought these for 7 and 8 year olds first phone, perfect for that. they like them.",True
ORD170058,ID4976357659,2019-07-03,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 1), ('iAssist Line', 1)]",11605,48.76,144.9676254,-37.8140404,15,9913.01,Winter,False,0.5345,devolución hola buenas tardes en 2 ocasiones vinieron a recoger el telf pero me encontraba trabajando agradecería si podrían recogerlo después de la 3:30 cualquier día de la semana o me indican dirección para yo llevarlo personalmente,False
ORD159234,ID0723966187,2019-07-18,Bakers,"[('iAssist Line', 2), ('Olivia x460', 2)]",6900,66.76,-37.8038025,145.00569819999996,25,5241.76,Winter,False,1.1501,"love it ! love it! came in new and works great, but doesn't work with my olivia gear vr though, was not expecting that with a new phone. kinda disappointed on that end",True
ORD393243,ID5668043860,2019-01-13,Bakers,"[('Olivia x460', 1), ('Candle Inferno', 2), ('iAssist Line', 2), ('pearTV', 1)]",12845,86.04,-37.7999953,145.0149822,0,8728.96,Summer,False,2.0632,"bought this for my husband this was ordered for my husband and he absolutely loves his new phone. it's sleek, slimmer than his htc evo, has much better sound quality and he loves the 13 megapixel camera.",True
ORD031914,ID0582798861,2019-10-11,Nickolson,"[('iAssist Line', 2), ('iStream', 2)]",17070,75.84,-37.8200888,144.9787888,15,14585.34,Spring,False,0.8292,"great buy, fantastic phone and pocket computer. olivia quality assured. for the money, it was a great buy. no wear and tear and verizon transfer worked flawlessly.",True
ORD147085,ID3210160834,2019-09-11,thompson,"[('Candle Inferno', 1), ('Lucent 330S', 2)]",2890,59.43,-37.8076691,144.9481743,0,2949.43,Spring,False,0.5655,boot loop / bricked just from updating the phone the first day it came in smfh i updated to the latest firmware which was the last update and it boot looped my phone yes there is ways of fixing this on my computer but really wtf i didn’t pay my money to get a boot loop phone.,False
ORD333486,ID4326586170,2019-07-18,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Universe Note', 2)]",18310,83.17,-37.7997524,144.957535,15,8728.96,Winter,True,1.7076,nice nice,True
ORD043609,ID0373657257,2019-06-17,Thompson,"[('Olivia x460', 1), ('Toshika 750', 2), ('Candle Inferno', 1)]",10295,69.71,-37.8111596,144.9295583,15,8820.46,Winter,True,1.5491,"overall great phone and happy purchase love the design, screen, performance, battery isnt very good ( not for me at least ) if you always have your phone in hand battery dies pretty steadily. camera let me down most of all. had a huawei 8x honor and it's camera blew this one out of the water",True
ORD438017,ID0052450505,2019-07-07,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 1)]",5550,84.88,-37.7954792,144.936073,25,4247.38,Winter,False,2.1445,"bought this as a replacement for the 7"", faster and better display.... best upgrade",True
ORD277821,ID3219564156,2019-10-05,Thompson,"[('Candle Inferno', 2), ('Universe Note', 2), ('Lucent 330S', 1)]",8990,100.42,-37.8076056,144.94916980000005,5,8640.92,Summer,True,0.5936,good purchase looks. ok,True
ORD301370,ID1985549820,2019-05-23,Nickolson,"[('Universe Note', 1), ('Alcon 10', 2), ('Lucent 330S', 1)]",22580,67.68,-37.8035818,144.9663715,0,22647.68,Autumn,False,1.6945,five stars yeah,True
ORD164942,ID4315827371,2019-11-22,Bakers,"[('Toshika 750', 2), ('iAssist Line', 2)]",22350,76.51,-37.8145067,144.99993519999995,10,20191.51,Spring,False,0.6505,very good! i like this case .,True
ORD231779,ID4754200392,2019-05-19,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 1), ('Candle Inferno', 2)]",10730,53.54,-37.8160858,144.9287497,10,9710.54,Autumn,False,1.6552,fix sim card tray! sim card tray not working properly!,False
ORD164966,ID3212035134,2019-11-19,Thompson,"[('Thunder line', 2), ('pearTV', 1)]",10670,73.04,-37.8090778,144.9490486,0,10743.04,Spring,True,0.4365,"great phone i was nervous buying a used phone online, but with the costs of phones these days i figured i'd try it out. product was in perfect condition and was reset. i have had it for a year now and unlike i phones, it still works as good as the day i got it. good job google!",True
ORD482404,ID0777794267,2019-11-20,bakers,"[('iStream', 2), ('Universe Note', 2)]",7200,77.28,-37.80757620000001,144.95491330000004,10,6557.28,Spring,False,0.8932,"i like the fact that i can get any kind of music from gold that i want on request from iassist. i liked the informative photo little pamphlet but wish it included how to connect your tv etc. to the commands from iassist. but, i really love having the music.",True
ORD190521,ID0298046181,2019-01-26,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 1)]",3880,90.01,-37.8217429,144.96578359999995,5,3776.01,Summer,True,0.4822,good but!!!!!!! came early than expected but the charger that sent was for eu even though i live in usa.,True
ORD312075,ID0306904043,2019-08-19,Thompson,"[('Thunder line', 1), ('Toshika 750', 2)]",10820,63.06,-37.8088155,144.9490734,10,9801.06,Winter,False,0.4642,quality just ok,True
ORD445263,ID0575379881,2019-12-23,Nickolson,"[('pearTV', 2), ('Thunder line', 2)]",16980,96.24,-37.819713,144.9825629,0,17076.24,Summer,True,1.1509,five stars love it! it's so nice to have a smart phone again and i'm glad it's still prepaid!,True
ORD376290,ID0245507258,2019-01-08,Thompson,"[('iStream', 2), ('iAssist Line', 2), ('Thunder line', 2), ('Toshika 750', 2)]",17750,84.88,-37.7996751,144.9612477,5,16947.38,spring,False,1.9101,cool product cool product,True
ORD028067,ID5015518502,2019-03-07,Nickolson,"[('Thunder line', 1), ('iStream', 2), ('Toshika 750', 2)]",11120,64.19,-37.8125792,144.9690115,15,9516.19,autumn,False,0.6713,"great camera love the camera, very easy to use. happy with the phone. it's need a couple weeks. need more time to determine lifespan",True
ORD105372,ID2237521759,2019-09-01,Bakers,"[('pearTV', 2), ('Alcon 10', 2), ('Toshika 750', 2)]",39160,81.87,145.0007616,-37.8105799,25,29451.87,Spring,True,0.4906,dont buy....runn... junk xonnection issues and after a month pink line in screen,False
ORD368708,ID4380043595,2019-05-29,Bakers,"[('Olivia x460', 1), ('iStream', 2)]",1525,69.32,-37.8253215,144.98883519999995,0,1594.32,Autumn,False,0.4805,"amazing deal i love it, the phone works amazing its fast and sleek... i'm very satisfied",True
ORD022521,ID3189789222,2019-05-23,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 2), ('pearTV', 2), ('Toshika 750', 2)]",29390,69.54,-37.800651,144.9685789,0,2062.06,Autumn,False,1.9993,my son loves his phone! this phone is great for a kid and it's compatible with xfinity mobile! just about to purchase got my other son!,True
ORD125161,ID6207002055,2019-03-11,Bakers,"[('Alcon 10', 2), ('Universe Note', 1)]",21350,69.27,-37.8008494,145.00983369999997,0,21419.27,Autumn,True,1.6389,"really happy with it so, phone came in with all its necessary items. the phone had small tiny scratches but nothing to be concerned or a bother. its fast, though the charger didnt work. but i expected that, for the price i easily bought a new charger and bam. like new! i love it!",True
ORD346611,ID0777745518,2019-05-19,Thompson,"[('iAssist Line', 2), ('pearTV', 2), ('Alcon 10', 1), ('Universe Note', 1)]",29470,79.4,144.9559457,-37.8059977,5,28075.9,Autumn,True,1.0778,gs4 really good phone and just found out it was unlock thats a plus. get this phone or the note 3 a great buy!,True
ORD437547,ID0589419785,2019-07-19,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 1), ('Universe Note', 1)]",12830,79.02,-37.8095675,144.9724362,15,10984.52,Winter,True,1.0365,"i purchased this as alight weight replacement for my laptop. it has accomplished everything i needed. i'm sure there will be something's i still need hp for, but this is a great tablet for what i needed. i got a case and 64gig card also. everything works seamlessly so far.",True
ORD468539,ID0291211342,2019-04-03,bakers,"[('Thunder line', 1), ('Lucent 330S', 2)]",4640,81.21,-37.8083652,144.9611006,10,4257.21,Autumn,True,1.3239,good replacement for a replacement phone works well. camera could be better (front) but other than that i enjoy it very much,True
ORD298905,ID1449308623,2019-10-13,Bakers,"[('Lucent 330S', 1), ('Toshika 750', 2), ('Universe Note', 2)]",26540,77.77,-37.8165703,144.98697990000005,10,15170.77,Spring,False,1.0306,does the job. better than the phone he had. at first it wasn't working and we were going to send it back at the suggestion of microsoft. but for some miracle it started working so there was no need. he's happy with the phone (bought it for my husband) so we're happy!,True
ORD389116,ID0746912575,2019-07-01,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 2), ('iAssist Line', 2)]",7490,81.14,-37.8242,144.9832969,5,7196.64,Winter,False,1.3602,"this is a great budget table, it has has great features for the price",True
ORD411724,ID0247018061,2019-06-03,Nickolson,"[('Lucent 330S', 1), ('pearTV', 2)]",21570,65.21,-37.8117299,144.9703045,5,20556.71,Winter,False,0.7671,excellent excellent,True
ORD324142,ID4754200391,2019-03-02,Thompson,"[('Alcon 10', 1), ('Toshika 750', 2), ('Olivia x460', 1)]",18815,69.32,-37.8160703,144.9287191,10,17002.82,Autumn,False,1.6574,"nice loud phone for my mom very stock android experience, and very loud, which my mom needs. i did a lot of research to find phones that were loud, and were not just stripped down feature phones.",True
ORD470502,ID0709963537,2019-11-24,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 2)]",9500,79.87,-37.8153034,144.9339652,10,8629.87,Spring,False,1.189,it's a great phone it's a great phone,True
ORD448586,ID4405258294,2019-10-30,Nickolson,"[('Universe Note', 1), ('iAssist Line', 2), ('iStream', 2)]",12260,67.05,-37.8243488,144.95549880000004,5,11714.05,Spring,False,1.3918,it said unlocked. but its not this phone was supposed to be an unlocked phone..i went to change my carrier and they said sorry it's a locked phone,False
ORD481547,ID1283637406,2019-06-28,Thompson,"[('Candle Inferno', 1), ('pearTV', 1)]",6740,67.85,-37.8020399,144.9570886,25,5122.85,Winter,False,1.4757,"toshika shines again i absolutely love this phone!! toshika rarely disappoints. the only drawbacks are somewhat short battery life and lack of wireless charging. at this price point, these features should have been included.",True
ORD219502,ID0702373335,2019-01-10,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 2)]",19130,59.41,-37.8064749,144.9413413,5,18232.91,Summer,False,0.8543,i returned item. it was not un-locked.,True
ORD374410,ID0576860093,2019-08-04,Bakers,"[('pearTV', 1), ('iAssist Line', 2), ('Olivia x460', 2)]",13210,81.61,-37.8244618,144.9889108,10,11970.61,Winter,False,1.7035,"excellent product. i bought this phone from digico not sure of what i was gonna receive, but i was shocked to get almost like a brand new phone l, no scratches no nothing, the battery life is 100%, love my new phone, thanks guys for keeping it cool.",True
ORD395648,ID4957761326,2019-08-04,Thompson,"[('iStream', 1), ('Candle Inferno', 2)]",1010,86.11,-37.82459160000001,144.92900569999995,25,843.61,Winter,True,2.0696,"simply the best phone. dare i say, the best assistant available. phone, calendar, schedule, note taker, presentation manager, research tool. some things just can't be completed by typing, that's where this tool comes in. simply the best phone there is.",True
ORD178298,ID1492410198,2019-29-03,Nickolson,"[('Olivia x460', 2), ('Candle Inferno', 1)]",2880,80.02,-37.8065787,144.96286909999995,25,2240.02,Autumn,True,1.461,lovely phone everything is as the seller described it,True
ORD288263,ID0702451486,2019-01-28,Thompson,"[('Thunder line', 2), ('iAssist Line', 2), ('pearTV', 2)]",21430,61.13,-37.8049728,144.9480033,0,21491.13,winter,False,0.8611,battery life battery runs down fast constantly charging phone,False
ORD415005,ID0589759832,2019-03-04,Thompson,"[('Universe Note', 1), ('Candle Inferno', 1), ('pearTV', 2)]",16500,65.26,-37.8219709,144.95072340000004,5,15740.26,Autumn,False,1.0837,works as expected the camera isn’t great,False
ORD445020,ID1457641773,2019-09-15,Thompson,"[('Toshika 750', 2), ('Alcon 10', 1), ('Lucent 330S', 1)]",18820,74.25,-37.8178933,144.9513009,15,16071.25,Spring,False,0.69,five stars nice phone and for the price you cant beat it,False
ORD305586,ID0054404478,2019-08-05,Thompson,"[('Lucent 330S', 2), ('Thunder line', 1), ('Olivia x460', 2)]",7090,69.08,-37.8001078,144.9494538,15,6095.58,Winter,True,1.4144,great quality. best purchase i ever made,True
ORD354916,ID0777769015,2019-26-05,Thompson,"[('pearTV', 1), ('iStream', 1), ('Alcon 10', 2), ('iAssist Line', 1)]",26585,67.28,-37.8043073,144.957566,15,22664.53,Autumn,True,1.3113,defectuoso el artículo llegó muy arañado,False
ORD260548,ID1668524077,2019-11-28,Nickolson,"[('Thunder line', 1), ('iStream', 1)]",2330,83.61,-37.8276586,144.9858855,5,2297.11,Spring,False,1.7552,five stars great,False
ORD194633,ID3208518280,2019-10-14,Nickolson,"[('pearTV', 1), ('Lucent 330S', 2), ('Toshika 750', 1), ('Candle Inferno', 2)]",12955,92.89,-37.8034467,144.96724540000002,0,14042.89,Spring,True,1.6984,good little tablet. but i don't like that there is not a big choice of apps.,False
ORD133380,ID0580000127,2019-03-17,Thompson,"[('Universe Note', 2), ('pearTV', 1), ('iStream', 2)]",13510,69.69,-37.8051492,144.92945480000003,15,11553.19,Autumn,False,1.761,"excellent nice feel in the hand, great photos, good with battery life, excellent screen, quite fast, frequent updates. love it.",True
ORD184347,ID2339053897,2019-07-31,Nickolson,"[('Thunder line', 2), ('iStream', 1), ('Olivia x460', 1)]",5310,59.28,-37.8194528,144.9610643,5,5507.53,Winter,True,0.7524,"one star i got a verizon version, not unlocked.",False
ORD261275,ID5884356135,2019-12-29,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Universe Note', 1), ('pearTV', 1)]",16540,99.85,-37.8239546,144.9374274,5,15812.85,Summer,True,1.5152,best phone around! beautiful clear screen. many helpful features. easy to operate. unlocked!,True
ORD416004,ID0581708074,2019-05-19,Thompson,"[('Olivia x460', 1), ('iStream', 1), ('Universe Note', 1)]",4825,53.08,-37.8053575,144.92714909999995,15,4154.33,Autumn,False,1.9319,"the phone worked fine for a while but then all of a sudden ... the phone worked fine for a while but then all of a sudden the water proofing failed and my phone ""drowned"" from shower steam",False
ORD239139,ID0363385721,2019-08-29,Thompson,"[('Lucent 330S', 2), ('pearTV', 1), ('iAssist Line', 1)]",10995,55.96,-37.7993717,144.9579071,0,11050.96,Winter,True,1.761,one star its not working properly,False
ORD163289,ID5002595125,2019-05-09,Thompson,"[('pearTV', 2), ('Alcon 10', 2), ('Candle Inferno', 2)]",31380,65.43,-37.8120855,144.95356130000005,25,23600.43,Autumn,False,0.5747,five stars very good,True
ORD300139,ID0412776176,2019-07-26,Bakers,"[('iStream', 1), ('Thunder line', 2)]",4510,71.41,-37.81177879999999,144.9957427,15,3904.91,Winter,True,0.2035,"and great condition. i got exactly what i wanted, at a reasonable price, and great condition.",True
ORD380670,ID0291210710,2019-02-22,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('iStream', 2)]",3755,79.3,-37.8068371,144.9651055,0,3834.3,Summer,False,1.366,awweeesooommmee value for money is the main thing if you buy this phone,True
ORD279542,ID0030287465,2019-06-11,Nickolson,"[('pearTV', 2), ('Toshika 750', 1), ('Olivia x460', 1)]",18165,80.78,-37.8081138,144.97686069999997,10,16429.28,Summer,True,1.3321,amazing product you should def buy this !!!!! alcon didn’t come in pear box. but accessories look like pear accessories. phone like brand new. no scratches or anything. very happy w this company.,True
ORD189607,ID0076459296,2019-01-09,Thompson,"[('Toshika 750', 1), ('Alcon 10', 1)]",13270,97.07,144.9319332,-37.8091162,0,13367.07,Summer,True,1.3887,overall a great phone for the price. good phone durable creek graphics good sound only complaint i have seems to load a little slow.,True
ORD167747,ID4746122984,2019-06-03,Nickolson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Thunder line', 1), ('iStream', 1)]",6015,77.63,-37.8124393,144.9734909,0,6092.63,Winter,True,0.7678,great value the seller said condition is new and it’s new. no scratches. very pleased,True
ORD165655,ID0168396881,2019-04-26,Thompson,"[('Universe Note', 2), ('Thunder line', 1), ('Alcon 10', 2)]",26980,79.28,-37.8112129,144.9596654,25,20314.28,Autumn,False,1.1196,lucent play z phone is great got it for my husband he like it alot,True
ORD170810,ID1492410178,2019-06-12,Nickolson,"[('Thunder line', 1), ('iStream', 2)]",2480,54.8,-37.80409570000001,144.9634487,5,2410.8,Winter,True,1.7009,developed a green line on the screen after a week ... developed a green line on the screen after a week. seller was unhelpful and a little unprofessional when i tried to return it.,False
ORD355131,ID2171141889,2019-06-27,Bakers,"[('Alcon 10', 2), ('pearTV', 2), ('Olivia x460', 2), ('Toshika 750', 2)]",41610,84.39,-37.8249927,145.0124744,5,39613.89,Winter,False,2.2552,great phone great upgrade from my last phone. excellent screen quality.,True
ORD000162,ID0245807247,05-05-2019,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2), ('Olivia x460', 2), ('pearTV', 1)]",16520,83.97,-37.7994363,144.95915549999995,15,14125.97,Autumn,True,1.8169,this is a great tablet for kids. i love that their time on the tablet can be restricted.,True
ORD235341,ID4698484053,2019-12-14,Bakers,"[('iAssist Line', 2), ('Universe Note', 1), ('Candle Inferno', 2)]",8760,76.58,-37.8028881,145.0029594,5,8398.58,Summer,False,1.0431,"just perfect as a new phone phone is as described, like new came with screen protector and also unlock for any service. i was with mobile before , since i got my phone, i switch to verizon and it is working perfectly.",True
ORD405348,ID0356448888,2019-02-04,Bakers,"[('Alcon 10', 2), ('pearTV', 2), ('Thunder line', 2), ('Universe Note', 1)]",38330,78.36,-37.8072908,144.9859734,0,24921.78,Summer,True,0.8682,quit working after 8 months right around 8 months my phone shut off and would go into an infinite power loop until the battery died.,False
ORD351886,ID3189789231,2019-25-01,Nickolson,"[('Olivia x460', 2), ('Universe Note', 1)]",5900,82.17,-37.8019255,144.96815569999995,25,4507.17,Summer,False,1.8597,five stars great phone that takes a beatring but does not do well when topped in bucket of water.,True
ORD343146,ID6167489495,2019-08-07,Nickolson,"[('Universe Note', 2), ('Toshika 750', 1)]",11220,61.95,-37.8187933,144.9626141,0,11281.95,Winter,False,0.6104,five stars i bought this phone and trust me its really good,True
ORD418956,ID3146808069,2019-07-12,Bakers,"[('Lucent 330S', 2), ('Olivia x460', 2), ('iAssist Line', 2), ('Alcon 10', 2)]",9660,66.9,-37.8116972,144.9835727,25,7311.9,Winter,False,1.0427,working without any problems working without any problems. excellent product! thank you,True
ORD292098,ID0440061348,2019-02-26,Bakers,"[('Alcon 10', 2), ('Universe Note', 2)]",24800,71.39,-37.8145859,144.9934439,5,23631.39,Summer,False,0.5346,great battery life and picture quality. the camera is not the greatest but i often don't use it for the camera. i usually have my phone with me so i use that instead. can hold a lot of books too.,True
ORD257297,ID2347007245,2019-10-15,Thompson,"[('pearTV', 1), ('Thunder line', 2), ('Universe Note', 2)]",17570,101.42,-37.8205798,144.9487118,10,15914.42,Spring,True,0.8919,corrected review my earlier feedback was not correct because i did not understand the difference between gb storage and gb ram. this is a wonderful phone and good price. i would buy again.,True
ORD268496,ID2632207573,2019-09-27,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 2)]",6910,79.45,-37.8176817,144.983171,5,6643.95,Spring,False,1.202,tiny chip in corner of screen. nice phone but it came with a small chip on the bottom left side of the screen. didn’t return it because it’s not that big of a deal i just put a screen protector on it and an otter box.,True
ORD331715,ID0127650543,2019-10-19,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Lucent 330S', 1)]",2885,102.62,-37.8058794,144.94835780000003,15,2554.87,Spring,True,0.7647,"great phone for the money i need a cheap phone for foreign travel and found that this recently released phone has pretty good reviews. to be honest, its just as good as my alcon 6 in most ways, though the audio is not quite as good. for the money, a great phone.",True
ORD499310,ID0168396927,2019-05-05,Nickolson,"[('pearTV', 1), ('Lucent 330S', 1), ('iStream', 1), ('Universe Note', 2)]",14590,66.96,-37.8110064,144.9611959,5,13927.46,Autumn,False,1.1196,five stars great phone!,True
ORD102153,ID4794459428,2019-04-13,Thompson,"[('Alcon 10', 2), ('Olivia x460', 1), ('Toshika 750', 2)]",27765,81.28,-37.80445170000001,144.934518,15,23681.53,Autumn,True,1.4339,five stars nice,False
ORD429579,ID0628174628,2019-11-14,Thompson,"[('pearTV', 2), ('Candle Inferno', 2), ('Toshika 750', 2), ('iStream', 2)]",24570,70.67,-37.8127537,144.9479949,10,22183.67,Spring,False,0.0819,"good phone do not have to use finger print reader, however you can add people to be able to unlock your phone using the finger print scanner.",True
