order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD111676,ID0579490936,2019-03-20,Thompson,"[('Alcon 10', 2), ('iAssist Line', 2), ('iStream', 1)]",22500,62.32,-37.8151395,144.95044099999996,15,19187.32,Autumn,False,0.4041,five stars satisfied!!,True
ORD370610,ID2666106696,2019-09-05,Thompson,"[('Universe Note', 2), ('iStream', 2), ('Thunder line', 2)]",11560,81.08,-37.8082166,144.959927,15,9907.08,Spring,False,1.2348,love it love this phone,True
ORD168850,ID3222703075,2019-04-19,Thompson,"[('iStream', 1), ('pearTV', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",17860,66.37,-37.8019744,144.9431624,5,17033.37,Autumn,False,1.2395,"it was cheaper to buy a new phone than to ... it was cheaper to buy a new phone than to fix a broken screen, and this one works perfectly. if i were buying something new though i'd look for something with more memory.",True
ORD179837,ID5574823719,2019-06-08,Thompson,"[('Universe Note', 1), ('Alcon 10', 1)]",12400,65.78,-37.8190919,144.9562732,25,9365.78,Winter,False,1.0797,needs new sim kit according to company if you buy this for boost make sure you buy a sim card kit too.,True
ORD140902,ID1449431265,2019-08-12,Nickolson,"[('Olivia x460', 1), ('iStream', 2), ('Universe Note', 1), ('pearTV', 2)]",17595,72.67,-37.8161265,144.97246140000001,15,15028.42,Winter,True,0.3755,nice phone good phone for the money,True
ORD442582,ID0031477172,2019-07-24,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 1)]",1660,65.32,-37.8002885,144.9975638,5,1642.32,Winter,False,1.0999,"rugby pro i547 - solid built phone solid made phone, lots of features",True
ORD191330,ID6167236689,2019-05-17,Nickolson,"[('Universe Note', 2), ('iStream', 1)]",7050,65.48,-37.81166939999999,144.9647884,15,6057.98,Autumn,False,0.8774,"i am happy with the refurbished thunder line. i’ve had it for about two weeks, and so far it is working perfectly! even though it did not come in its original box, it looks like new! i’m happy with this purchase!",True
ORD186501,ID1449431476,2019-10-20,Nickolson,"[('Toshika 750', 1), ('pearTV', 2), ('Candle Inferno', 2)]",17800,99.65,-37.8131754,144.973829,5,17009.65,Spring,True,0.711,the price and versatility the price and how easy it is to use,True
ORD324344,ID0711368922,2019-01-02,Thompson,"[('Alcon 10', 2), ('Olivia x460', 1)]",19125,77.17,-37.806414000000004,144.9583934,10,17289.67,Summer,False,1.2155,it wonderful work very well it’s better than alcon 8 plus,True
ORD453459,ID6167413274,2019-08-27,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 2), ('Olivia x460', 1)]",8135,62.12,-37.8151881,144.96031619999997,10,7383.62,Winter,True,0.8963,worst reception of any phone and i use verizon for ... worst reception of any phone and i use verizon for my carrier...i drop almost every call when i'm driving in when i'm on high ground near a major city..i used lucentrola phones my whole life in the same places and never dropped calls,False
ORD051593,ID0233578139,2019-01-16,Bakers,"[('iAssist Line', 1), ('pearTV', 1)]",8535,84.71,-37.8100555,144.9809537,10,7766.21,Summer,True,1.2557,had to return phone... reported stolen and ... had to return phone...reported stolen and suspended my account when activated...this is a scam,False
ORD430414,ID0127652487,2019-07-04,Thompson,"[('iAssist Line', 1), ('Candle Inferno', 1)]",2655,63.25,-37.8066249,144.9475429,10,2452.75,Winter,False,0.6746,baterry life great battery..2 days.,True
ORD052974,ID0580001002,2019-10-27,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2), ('iAssist Line', 1)]",9005,84.24,-37.8065701,144.93098369999996,5,8638.99,Spring,False,1.5693,nice pre-paid phone for the price it is all i need even has a camera. i use it for emergencies only and it works great. easy to use.,True
ORD343987,ID0767743918,2019-02-10,Nickolson,"[('iStream', 1), ('Thunder line', 1), ('iAssist Line', 2)]",6780,87.96,-37.8045557,144.9724979,25,5172.96,Summer,True,1.5842,not for me reutning,False
ORD339482,ID0060095899,2019-10-11,Bakers,"[('Candle Inferno', 2), ('Universe Note', 1), ('Thunder line', 2)]",8670,88.15,-37.8174653,144.99007869999997,0,8758.15,Spring,True,0.9469,"defective item ... returned. volume level was too low, even while volume indication was at the maximum.",False
ORD087226,ID0248236928,2019-09-23,Bakers,"[('Toshika 750', 1), ('Olivia x460', 1), ('pearTV', 1)]",11855,110.58,-37.8260228,145.0010929,15,10187.33,Spring,True,1.857,"best handset i have bought ever big screen, great performance, lasting battery, crisp color, thin.... reasonably priced. what else could you ask?",True
ORD418349,ID0343337630,2019-10-14,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 1), ('Alcon 10', 1)]",17080,98.31,-37.79945470000001,144.9681759,15,14616.31,Spring,True,2.1341,no funciona no prende no se prende el cel y está súper mal estéticamente quiero que me devuelva mi plata 😩,False
ORD498003,ID0283059737,2019-03-17,Bakers,"[('Thunder line', 2), ('Universe Note', 1), ('pearTV', 1)]",14120,68.82,-37.79976170000001,144.99708059999998,25,10658.82,Autumn,False,1.1508,great purchase this phone was in way better condition than i thought i'd get when buying used. it was well worth the cost. so far works well and i'm happy with my purchase.,True
ORD361373,ID0575374776,2019-04-07,Nickolson,"[('iStream', 2), ('iAssist Line', 2)]",4750,65.31,-37.8195276,144.98417890000005,15,4102.81,Autumn,True,1.2905,beware phone could not be activated,False
ORD404778,ID0777831779,2019-08-21,Thompson,"[('pearTV', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",9395,67.67,-37.804139,144.95882780000005,25,7113.92,Winter,False,1.4043,"the phone works well but i feel that it might ... the phone works well but i feel that it might have been used by a previous owner, i bought it as a ""new"" phone.",True
ORD231398,ID1713449451,2019-02-20,Bakers,"[('iStream', 2), ('Universe Note', 1), ('pearTV', 1), ('Thunder line', 1)]",12240,90.74,-37.8110617,144.9888658,15,10494.74,Summer,True,0.5723,"it’s worth it ;) i took a huge risk buying a cellphone online. i was lucky ;) i gave 4 stars, due to battery life is not too great :( other wise picture is amazing even the camera 📸",True
ORD434048,ID6167489487,2019-09-29,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('Universe Note', 2)]",18000,98.5,-37.8178914,144.9619646,25,13598.5,Spring,True,0.6717,great sound,True
ORD286420,ID0579478356,2019-01-12,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Universe Note', 1)]",6105,82.91,-37.8204111,144.95337419999996,10,5577.41,Summer,True,1.0244,"don't buy! i would expect from olivia product reputation to last longer than 7 months, the phone died after 7 months, better to buy cheaper phone but not expensive olivia",False
ORD219029,ID2168114069,2019-06-02,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 1), ('Thunder line', 1), ('iStream', 1)]",12195,67.12,-37.808298,144.97618290000003,25,9213.37,Winter,False,1.2861,five stars definitely will recommend this phone to anyone i work perfectly find without any problem at all,True
ORD134117,ID1449298228,2019-07-29,Nickolson,"[('iStream', 2), ('pearTV', 1), ('Thunder line', 1), ('Candle Inferno', 1)]",9220,68.75,-37.818763,144.9836536,10,8366.75,Winter,False,1.2403,amazing with boe screen i just got mine from fgs trading and it's amazing with boe screen,True
ORD307261,ID1480081451,2019-02-13,Bakers,"[('iAssist Line', 2), ('Alcon 10', 2), ('Olivia x460', 2)]",24800,80.64,-37.798869599999996,144.9818786,0,24880.64,Summer,False,1.7069,"five stars perfect service, quick delivery, great product. thanks!",True
ORD137279,ID4380043591,2019-01-23,Bakers,"[('Olivia x460', 2), ('Thunder line', 2), ('Alcon 10', 2)]",24710,83.22,-37.8241924,144.9890836,15,21086.72,Summer,False,1.6702,great value! i purchased this phone for my father and he loves it. this phone feels like quality! works well with metropcs in ny. make sure you place the sims card in the first slot.,True
ORD185523,ID0575386095,2019-09-05,Nickolson,"[('Universe Note', 2), ('Toshika 750', 2)]",15540,64.26,-37.8206125,144.9831355,15,13273.26,Spring,False,1.2155,lenovo fw support unsat wifi calling doesn't work right after fw update to 8.1 oreo. lenovo's fw update is a joke. it's been months and no fix. they broke the phone with their update to 8.1. stay away from lenovo products.,False
ORD403640,ID3281123501,2019-11-23,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Universe Note', 2)]",11585,63.82,-37.80473189999999,144.9576634,10,10490.32,Spring,False,1.2844,one star had a bad imei could not use it,False
ORD289310,ID0247532605,2019-03-19,Thompson,"[('Candle Inferno', 1), ('Universe Note', 1), ('pearTV', 1)]",10190,65.76,-37.817864799999995,144.95137409999995,25,7708.26,Autumn,False,0.6909,i bought this specifically for the smart hub capability. so far it has been great. easy set up instructions for all the various brands compatible with it.,True
ORD319961,ID0387152991,2019-02-09,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2)]",20360,91.77,-37.8053849,144.94865,10,18415.77,Summer,True,0.8231,go pear very satisfied with the ipad,True
ORD398402,ID0247531546,2019-07-16,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('iAssist Line', 1), ('Toshika 750', 1)]",10230,60.08,-37.813669,144.9469793,25,7732.58,Winter,False,0.1111,not 16gb the phone it's ok but it's only show 10gb of space and not 16gb. and i mean all the space not the available. any answer???,True
ORD298615,ID0846567653,2019-09-19,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 1), ('Thunder line', 2), ('Candle Inferno', 1)]",22380,99.76,-37.823277000000004,144.9700222,5,21360.76,Spring,True,0.5228,"yup, better than i expected was new really. just 2 chips in the chrome. the rest brand new",True
ORD321578,ID0440506810,2019-01-09,Bakers,"[('Thunder line', 1), ('Universe Note', 2)]",9080,96.27,-37.803373,144.9828814,25,6906.27,Summer,True,1.3128,i’m loving it so far so good,True
ORD457920,ID3144992717,2019-10-10,Bakers,"[('Alcon 10', 1), ('Lucent 330S', 1), ('iStream', 1), ('pearTV', 2)]",22950,74.78,-37.814139600000004,144.9888458,15,19582.28,Spring,False,0.7268,four stars yes it did i've decided to keep it thank you,True
ORD194894,ID5304274128,2019-01-19,Nickolson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Thunder line', 2), ('Universe Note', 2)]",14945,82.58,-37.8284503,144.9847348,5,14280.33,Summer,False,1.7280000000000002,"great tablet, great screen, great price! very user friendly, especially for a not so tech savvy person.",True
ORD422007,ID5967784016,2019-04-06,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 1), ('Candle Inferno', 2), ('iStream', 2)]",11335,68.45,-37.8043032,144.9673419,5,10836.7,Autumn,False,1.6027,"update nice phone but... only 9mp front camera nice phone fast cpu, good quality,great capacity. but specs are off on camera... front is only 9mp",True
ORD225672,ID3293340268,2019-06-05,Nickolson,"[('Universe Note', 1), ('Toshika 750', 1)]",7770,79.71,-37.8254211,144.98099430000005,25,5907.21,Winter,True,1.2609,"great phone, nice battery life such a nice phone, only slight complaint is no headphone jack, though it comes with a headphone adapter to plug in where the charger goes. great battery life",True
ORD497633,ID2005895267,2019-10-26,Nickolson,"[('pearTV', 2), ('Candle Inferno', 1), ('Lucent 330S', 1), ('Alcon 10', 1)]",23230,83.37,-37.80333020000001,144.9657419,25,17505.87,Spring,False,1.7319,five stars my husband favorite phone,True
ORD091903,ID0419481490,2019-11-26,Bakers,"[('Olivia x460', 2), ('Alcon 10', 1), ('Candle Inferno', 1)]",11830,76.92,-37.818236799999994,144.99615319999995,10,10723.92,Spring,False,0.9209,"my dad loves it! my dad loves it already and he has yet to activate it! good first impression to him considering he had an alcon 6s before i got him this phone. if it turns out to be defective i'll be sure to change this review, but until then: nice phone olivia; well done!",True
ORD230235,ID6282174121,2019-06-12,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 1), ('Universe Note', 2)]",17765,77.53,-37.8230512,144.9764732,10,16066.03,Winter,True,0.7852,battery life love it super value for money will buy another one,True
ORD027134,ID2190478924,2019-06-17,Nickolson,"[('iAssist Line', 1), ('iStream', 1), ('Candle Inferno', 2), ('Olivia x460', 1)]",4460,76.41,-37.816125799999995,144.96411519999995,5,4313.41,Winter,True,0.5514,great phone it is a really nice phone. several people have told me what a good phone i bought.,True
ORD317788,ID2174950798,2019-09-10,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2), ('pearTV', 1), ('Olivia x460', 2)]",15540,78.76,-37.8200607,144.95471750000004,25,11733.76,Spring,False,1.0624,"the cult's alive i love this little dummy-phone. the standby time's bananas! the handling's fantastic, even though the software could be more intuitive. but it's made to do 2 things: make/take phone calls and texts. and for that it works perfect!",True
ORD222347,ID1691676440,2019-04-13,Thompson,"[('Universe Note', 2), ('iStream', 2)]",7200,80.99,-37.8062908,144.9591716,5,6920.99,Autumn,True,1.2797,"amazing the cell phone is incredible, it was like new and if i came with the original charger and very well packaged i have no complaints i'm very happy the unpacked was like a new one",True
ORD443608,ID0588200381,2019-06-21,Nickolson,"[('Lucent 330S', 1), ('iStream', 1)]",1380,63.8,-37.81212360000001,144.9739868,0,1443.8,Winter,False,0.8192,five stars phone worked great no problems.,True
ORD220278,ID1668523241,2019-11-26,Nickolson,"[('Universe Note', 2), ('Olivia x460', 2), ('iStream', 2), ('Toshika 750', 1)]",13970,82.73,-37.820351,144.9640389,0,14052.73,Spring,True,0.5226,"worst cel phone the worst cellular phone ever!! slow...slow...slow! it is difficult to get used to other phones when you got an alcon before! this phone is cheap and now i know why, is garbage!! doesn't have any pro at all...sorry xp!",False
ORD153126,ID1224854756,2019-05-07,Thompson,"[('Alcon 10', 1), ('Olivia x460', 1)]",10175,66.06,-37.8135389,144.9403554,25,7697.31,Autumn,False,0.5982,international version thought it would be more usa friendly. it turns out that it isn't 4g lte accessible. :(,True
ORD375797,ID4283908174,2019-07-31,Bakers,"[('Thunder line', 2), ('Olivia x460', 1), ('Candle Inferno', 2), ('Lucent 330S', 1)]",7675,78.1,-37.8110237,145.0054885,15,6601.85,Winter,True,0.9092,decent phone for the price good price. okay phone all things considered,True
ORD412630,ID0634783919,2019-06-21,Thompson,"[('pearTV', 1), ('iStream', 1), ('Candle Inferno', 1)]",6890,65.31,-37.8131035,144.93734880000005,5,6610.81,Winter,False,0.8562,five stars excellent product and great services,True
ORD003366,ID0207141387,2019-04-14,Thompson,"[('Thunder line', 1), ('iAssist Line', 2), ('Toshika 750', 2)]",15270,67.42,-37.82502879999999,144.95377130000003,5,14573.92,Autumn,False,1.4963,some days it will just go off when it feels like phone works most of the time. some days it will just go off when it feels like it,True
ORD073579,ID3882855730,2019-09-10,Thompson,"[('pearTV', 1), ('Olivia x460', 1)]",7535,76.88,-37.819857299999995,144.9518752,10,6858.38,Spring,False,0.9045,"it came un a great condition , well package and everything that was said to be inside was. overall it's a great phone ,",True
ORD339292,ID0443274284,2019-09-08,Bakers,"[('pearTV', 2), ('iStream', 2), ('Candle Inferno', 1), ('iAssist Line', 2)]",17800,103.87,-37.8186997,145.0052457,15,15233.87,Spring,True,1.3093,"my mother, husband, and daughter all enjoy using inferno. it's a great way to stay preoccupied.",True
ORD091450,ID0579993929,2019-06-11,Thompson,"[('iAssist Line', 2), ('iStream', 2), ('Toshika 750', 2)]",13390,67.14,-37.8044679,144.93885880000005,15,11448.64,Winter,False,1.1643,"olivia a70 lo máximo el equipo es genial! tanto en estética como en funcionamiento y a comparación de precios con los universe, lo vale!",True
ORD220628,ID6147536420,2019-08-09,Thompson,"[('Lucent 330S', 2), ('Universe Note', 1), ('iStream', 2), ('Olivia x460', 1)]",7435,68.01,-37.821451700000004,144.93409619999997,15,6387.76,Winter,False,1.5021,... is not centered correctly and the screen cracks very easily even with a screen protector my only problem with this phone is that when a i use a case the pen is not centered correctly and the screen cracks very easily even with a screen protector,True
ORD057514,ID0294619847,2019-09-10,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 1), ('Lucent 330S', 2), ('Toshika 750', 2)]",18430,76.8,-37.819458399999995,144.96165019999995,5,17585.3,Spring,False,0.7014,"is a great phone for the price was delivered on the date stated. is a great phone for the price. i bought it for my 16 year old grandson and he can do most anything teenagers like to do with phones, like texting, gaming, and music.",True
ORD294901,ID1560149580,2019-09-17,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 1)]",4750,100.89,-37.816229299999996,144.93732340000003,10,4375.89,Spring,True,0.9440000000000001,"nice little phone nothing special about this phone, simple old school phone! good for people who only want to make phone calls. i would not recommend if you like texting and internet.",True
ORD321938,ID0650272629,2019-02-08,Bakers,"[('Toshika 750', 2), ('Lucent 330S', 1), ('Candle Inferno', 2)]",10730,98.43,-37.8103335,144.980929,5,10291.93,Summer,True,1.2584,buy one been great so far.,True
ORD401146,ID0578120871,2019-05-01,Thompson,"[('Candle Inferno', 2), ('Universe Note', 1)]",4310,83.06,-37.8250878,144.94666469999999,10,3962.06,Autumn,True,1.3824,my son is very pleased with it arrived earlier than expected. my son is very pleased with it.,True
ORD201516,ID0780909202,2019-06-23,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('Alcon 10', 1), ('Olivia x460', 1)]",21275,67.47,-37.8035966,144.9564425,5,20278.72,Winter,False,1.304,very good excelent product. i am to happy thanks a lot off. it is great olivia s 4 the best thanks you,True
ORD238671,ID0036825302,2019-12-07,Thompson,"[('Olivia x460', 1), ('Thunder line', 2)]",5585,64.88,-37.825356400000004,144.9462415,10,5091.38,Summer,False,1.4137,bad unit this unit failed to work.,False
ORD065636,ID2857848141,2019-02-14,Thompson,"[('pearTV', 1), ('iStream', 2), ('Thunder line', 2)]",10970,92.54,-37.8268226,144.9279964,25,8320.04,Summer,True,2.3008,purchase was not as expected. i purchased this phone in advance for someone’s birthday. the seller advertised the phone to be unlocked. i was deeply embarrassed when they went to 2 different stores that said the phone was not unlocked.,False
ORD390301,ID1597543242,2019-08-19,Nickolson,"[('Olivia x460', 2), ('Lucent 330S', 1), ('Thunder line', 2), ('iAssist Line', 2)]",12490,62.21,-37.8202117,144.9777365,0,12552.21,Winter,True,0.7419,having to press to talk steals the real thunder of what the digico thunder can do.,False
ORD011731,ID3215192024,2019-09-28,Thompson,"[('Olivia x460', 2), ('Thunder line', 1)]",4630,73.92,-37.809324200000006,144.94645930000001,25,3546.42,Spring,False,0.3766,five stars very happy thanks,True
ORD408197,ID5002595137,2019-07-01,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",5770,63.95,-37.812000299999994,144.95335690000005,0,5833.95,Winter,False,0.5579999999999999,great shape this is a good phone in great shape why spend all that money on a new one.,True
ORD395702,ID0224750279,2019-02-23,Bakers,"[('pearTV', 1), ('Olivia x460', 2), ('Candle Inferno', 1), ('Universe Note', 2)]",16090,99.79,-37.8038875,144.9810214,25,12167.29,Summer,True,1.4228,great phone does everything i want it to,True
ORD293837,ID3367904412,2019-08-21,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 2), ('Candle Inferno', 2), ('pearTV', 1)]",14080,67.13,-37.8094655,144.9638416,5,13443.13,Winter,False,1.1335,"great phone love this phone. wish that lucentrola made a version that had talking texts as an option, for vision impaired left.",True
ORD209869,ID1725216302,2019-10-18,Thompson,"[('Toshika 750', 2), ('Olivia x460', 1), ('iStream', 2)]",10165,95.37,-37.8009213,144.96247119999995,15,8735.62,Spring,True,1.8832,"facebook issues a lot of apps cannot run, especially apps that require facebook logi",False
ORD492806,ID2385141105,2019-05-31,Nickolson,"[('Olivia x460', 2), ('pearTV', 1), ('Thunder line', 1)]",10940,76.6,-37.822088799999996,144.96947,0,11016.6,Autumn,True,0.389,five stars great phone. and in great condition.,True
ORD256688,ID1132069649,2019-07-06,Thompson,"[('Universe Note', 1), ('Toshika 750', 1)]",7770,75.73,-37.811359,144.9406482,5,7457.23,Winter,True,0.5833,"great phone, not a killer but very decent great phone, not a killer but very decent, my kid bought it for the front camera and the front flash...",True
ORD470148,ID2640759823,2019-05-09,Thompson,"[('Universe Note', 2), ('pearTV', 1)]",13210,81.32,-37.8049451,144.9523702,15,11309.82,Autumn,True,0.9785,"it's worth it it came exactly how i expected, nothing wrong",True
ORD017289,ID2325017988,2019-06-26,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 1), ('Alcon 10', 2), ('Toshika 750', 1)]",27100,98.67,-37.834322,144.90516369999997,25,20423.67,Winter,True,4.4028,five stars excellent no regrets works fine in the bahamas where i live,True
ORD065051,ID0368376892,2019-11-18,Bakers,"[('Candle Inferno', 2), ('Toshika 750', 2), ('Lucent 330S', 1)]",10730,81.07,-37.8028956,144.9811904,0,10811.07,Spring,False,1.4662,"worth the price i paid the phone looks and works like a new one.( had for 2 months now. ) came with a white olivia charger ( black phone ) and the packaging was a plain card board box, but yeah, $500 less than a new one.",True
ORD179081,ID0702372911,2019-06-16,Thompson,"[('Toshika 750', 1), ('Olivia x460', 1), ('Universe Note', 1), ('Alcon 10', 1)]",17945,51.11,-37.8053722,144.94091830000005,15,15304.36,Winter,False,0.9763,not worth buying. no slot for memory card for such a basic and low memory phone. battery cannot be removed by the general public for a complete reset if needed.,False
ORD224460,ID0356098596,2019-11-30,Bakers,"[('pearTV', 1), ('iStream', 1), ('Alcon 10', 2)]",24360,78.92,-37.821277,144.99183530000005,10,22002.92,Spring,False,1.2908,almostnew very good seller. phone is pretty new.,True
ORD027338,ID1492169362,2019-03-14,Thompson,"[('Lucent 330S', 1), ('iStream', 2), ('iAssist Line', 1), ('Universe Note', 2)]",10655,70.93,-37.7992761,144.9641615,15,9127.68,Autumn,False,2.1175,"excellent i'm not one to give 5 stars out to any phone i've had in the past but this phone gets the highest rating. excellent camera, hi def video, great storage, more power, faster, more efficient & just tons of features. go for it.",True
ORD160218,ID0593055577,2019-11-03,Nickolson,"[('Alcon 10', 2), ('pearTV', 2), ('Toshika 750', 2), ('Olivia x460', 2)]",41610,78.58,-37.8114635,144.963864,25,31286.08,Spring,False,0.9383,great cell phone great cell phone. it is not possible to install apps into the external sd card. you need to use some tricks.,True
ORD114734,ID0443530294,2019-06-01,Bakers,"[('iStream', 1), ('Toshika 750', 1)]",4470,66.86,-37.8145518,145.00464409999995,25,3419.36,Winter,False,0.9707,i love this phone! i ordered a olivia universe s7 and am super happy with it. only been using it for a day but it's exactly what i wanted!,True
ORD480958,ID0401416155,2019-02-04,Thompson,"[('Toshika 750', 2), ('iStream', 2), ('Thunder line', 1), ('Olivia x460', 2)]",13570,74.29,-37.808456400000004,144.93822169999999,10,12287.29,Summer,False,0.9087,value for money. rivals any flagship device! great phone with specs of a flagship high end and the price of a budget friendly device.,True
ORD341773,ID4740822024,2019-11-06,Thompson,"[('Toshika 750', 2), ('Alcon 10', 2), ('Lucent 330S', 2)]",29000,103.12,-37.8034692,144.9497639,15,24753.12,Spring,True,1.0516,candles are easy to carry when traveling on long flights.,True
ORD318700,ID0746340941,2019-03-10,Bakers,"[('Universe Note', 1), ('Olivia x460', 2)]",5900,79.48,-37.80502620000001,144.9960685,5,5684.48,Autumn,True,0.5581,looks great and works well! i've only had the phone for 3 days but i love it! although it's a certified refurbished it had minimal scratches on the screen and a minuscule chip on the edge of the camera. i barely noticed it. this is an upgradefor me from the olivia 8+.,True
ORD324254,ID2672588669,2019-01-31,Bakers,"[('Toshika 750', 1), ('iAssist Line', 2), ('Lucent 330S', 2)]",11230,77.45,-37.79916,144.98987639999999,10,10184.45,Summer,False,1.295,"insaine battery life amazing phone it works great with sprint, just ask them to give you a sim card. very bright and the battery is amazing. i can go though a whole day and end on 50%",True
ORD195592,ID2006034702,2019-12-31,Bakers,"[('iStream', 1), ('Candle Inferno', 2), ('Lucent 330S', 2)]",3470,94.09,-37.8009869,144.99833669999995,5,3390.59,Summer,True,1.0394,this is a pretty reliable tablet especially for the price.,True
ORD153861,ID2935358343,2019-07-18,Bakers,"[('Alcon 10', 2), ('iStream', 1)]",18050,73.11,-37.8271878,144.99401919999997,10,16318.11,Winter,False,1.9167,four stars great phone,True
ORD112605,ID5221302213,2019-10-12,Bakers,"[('pearTV', 2), ('Universe Note', 2), ('Candle Inferno', 1), ('Olivia x460', 2)]",22400,106.57,-37.8210266,144.9987388,0,22506.57,Spring,True,1.266,five stars great !,True
ORD076612,ID3293343015,2019-02-14,Nickolson,"[('Candle Inferno', 2), ('iStream', 2), ('Universe Note', 2)]",8060,78.29,-37.8239406,144.9818069,10,7332.29,Summer,False,1.2311,"nice! its great, good quality phone",True
ORD150767,ID0710033525,2019-07-10,Thompson,"[('Universe Note', 2), ('Toshika 750', 1), ('iStream', 1)]",11370,78.39,-37.8157144,144.9381885,10,10311.39,Winter,True,0.8512,three stars ok but keys are too small,True
ORD344422,ID2180785611,2019-01-16,Nickolson,"[('Toshika 750', 2), ('pearTV', 2), ('Lucent 330S', 1)]",22490,71.58,-37.8148306,144.9689365,0,22561.58,Summer,True,0.4225,locked phone said it was network unlocked but i cannot use my tmobile sim card with it. this is the last message i will ever send with this machine. 1 star,False
ORD348907,ID0128974070,2019-02-12,Nickolson,"[('iStream', 2), ('Candle Inferno', 2), ('Lucent 330S', 1)]",2390,87.92,-37.8169625,144.9640138,0,2477.92,Summer,True,0.5197,five stars best phone i have used !,True
ORD459837,ID0664380075,2019-04-05,Nickolson,"[('Thunder line', 2), ('Toshika 750', 1), ('iAssist Line', 1)]",10905,63.1,-37.8214424,144.9665591,0,10968.1,Autumn,False,0.4119,excellent dual sim phone. duel sim phone. works well on t-mobile and i use the other sim slot for a local sim when i travel internationally.,True
ORD485928,ID0588197121,2019-05-25,Nickolson,"[('iAssist Line', 1), ('pearTV', 1), ('Alcon 10', 1)]",17485,38.155,-37.8120674,144.9739267,15,14900.405,Autumn,True,0.8222,"great easy tablet for a reasonable price. not the most super powerful. it can get the job done for simple tasks such as surfing the web, checking email, playing youtube, etc. screen is clear and responsive. great inexpensive tablet",True
ORD026693,ID0579984186,2019-02-19,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 2)]",3310,92.22,-37.8078693,144.9427237,25,2574.72,Summer,True,0.6573,perfect works great touch id didn’t work at first but i fixed it and it is compatible with t-mobile,True
ORD223556,ID1479928108,2019-01-15,Thompson,"[('iAssist Line', 2), ('Universe Note', 2)]",11350,76.73,-37.820997,144.9551426,0,11426.73,Summer,False,1.1673,five stars nice.,True
ORD127290,ID3213448177,2019-11-08,Thompson,"[('Lucent 330S', 1), ('Universe Note', 2)]",8130,78.89,-37.8088722,144.9592606,0,8208.89,Spring,False,1.1527,"no expandable storage. wah. liking the device so far, have yet to find all the neat new things. only complaint is that i ordered a kinda blue pixel 2. but received a gray pixel 2.",True
ORD445889,ID1449431574,2019-01-03,Nickolson,"[('Lucent 330S', 1), ('iStream', 1), ('pearTV', 1)]",7690,76.64,-37.81524870000001,144.9747429,25,5844.14,Summer,True,0.5892,"terrible strups there is scratches, no manual came with the phone, no headphones, and worse of all the most terrible thing is, it came with a htc charger and it doesnt work soooo disappointed. i would give a no star because this phone was not cheap. terrible",False
ORD193997,ID0588236837,2019-08-16,Nickolson,"[('Olivia x460', 2), ('Lucent 330S', 1), ('iAssist Line', 2)]",8130,78.91,-37.8111175,144.9731851,0,8208.91,Winter,True,0.8916,"intuitive user interface, rapid online access through well designed features, light weight, ergonomic buttons for volume and power. overall a thoroughly well designed, excellent priced device for web browsing and social media.",True
ORD420634,ID0343337611,2019-07-10,Nickolson,"[('pearTV', 2), ('iAssist Line', 2), ('Candle Inferno', 1), ('Thunder line', 2)]",21860,84.89,-37.79946500000001,144.9682706,5,20851.89,Winter,True,2.1325,would reccomend! the phone looks brand new- not one scratch or dent. it works fast and the battery holds great. it also was fully unlocked and arrived quickly. it came with a brand new alcon charger too!,True
ORD461147,ID6141796421,2019-03-09,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 2), ('Toshika 750', 2)]",15460,62.46,-37.8175238,144.9683659,25,11657.46,Autumn,False,0.1584,versa_wayz youtuber i'm a youtuber i would like to review this product for my channel !,True
