order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD188576,ID0310949036,2019-10-24,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 1)]",3680.0,97.75278653852405,-37.8054408,145.0013645,15,3228.51,Spring,True,0.7403,i am in the future! i... am amazed. i don't know what else i could possibly say. as someone that's been exclusively using lg's stylo line for the past 5 years i might as well be in the year 3006 😂 i love this phone!,True
ORD318251,ID0036824724,2019-08-11,Thompson,"[('iAssist Line', 1), ('Alcon 10', 1)]",11175.0,67.56,-37.824725,144.9430046,25,8448.81,Winter,False,1.3884,"alcon se, last candy bar 6 dings on the back and edges, flat wake button, but perfect screen and function so far. fast fedex thx! zgear case and tempered protection widely available. runs ios 12.2 😇.",True
ORD257934,ID0260907396,2019-12-20,Bakers,"[('Toshika 750', 1), ('Candle Inferno', 2), ('iStream', 1), ('Thunder line', 1)]",7510.0,87.0284957769815,-37.8236939,145.0137561,10,6851.35,Summer,True,2.2313,not pleased realized when i place my sim in the tablet it shows no service and invalid sim ......not pleased at all,False
ORD432755,ID1725216465,2019-08-23,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1), ('iAssist Line', 2)]",9130.0,70.83,-37.802282399999996,144.96222350000005,0,9200.83,Winter,False,1.7647,the best digico excellent product and delighted thank you digico for your incomparable service🎈💖,True
ORD035107,ID1889811011,2019-07-21,Thompson,"[('Universe Note', 1), ('Toshika 750', 1), ('Olivia x460', 2), ('Candle Inferno', 2)]",11080.0,86.8,-37.788906299999994,144.9375094,5,10612.8,Winter,True,2.7761,"nice!!! they first ship come with an empty box, but digico support answer direct and refund me. so the second time was perfect. thanks for allí.",True
ORD410317,ID0634783915,2019-04-11,Thompson,"[('Alcon 10', 1), ('Olivia x460', 1), ('Candle Inferno', 1), ('Toshika 750', 1)]",14925.0,81.14253789109681,-37.8134217,144.93705690000004,15,12766.3,Autumn,True,0.8844,good very good,True
ORD153031,ID6167489409,2019-08-10,Thompson,"[('iStream', 1), ('iAssist Line', 1)]",2375.0,51.7,-37.8099973,144.9582524,25,1832.95,Winter,False,1.0276,"nope the finger print reader simply doesn't work. bought 3 of them for my son, wife, and myself. same experience on all. sent em back.",False
ORD361028,ID0577356912,2019-03-31,Bakers,"[('Olivia x460', 2), ('iStream', 1), ('pearTV', 2), ('Toshika 750', 1)]",19540.0,69.41,-37.8240225,144.990136,15,16678.41,Autumn,False,1.6244,great budget phone nothing too fancy but works great!,True
ORD182167,ID0367849067,2019-01-12,Thompson,"[('iStream', 1), ('Candle Inferno', 2), ('Universe Note', 1)]",4460.0,105.63,-37.800973,144.9643288,15,3896.63,Summer,True,2.0002,excellent phone works very well and has a very good battery life,True
ORD175569,ID2968356433,2019-03-01,Bakers,"[('Toshika 750', 1), ('iStream', 1), ('Alcon 10', 1)]",13420.0,79.89,-37.80963320000001,145.0025106,10,12157.89,Autumn,True,0.6414,amazing toshika phone 1. very good body design. 2. beautiful display 3. best camera for day light photography,True
ORD316502,ID0579501932,2019-04-19,Thompson,"[('Thunder line', 1), ('Toshika 750', 1)]",6500.0,59.177124489566715,-37.813995299999995,144.9492407,5,6238.82,Autumn,False,0.2411,five stars excellent phone for the price,True
ORD259549,ID2183290177,2019-02-07,Nickolson,"[('Olivia x460', 1), ('Alcon 10', 2)]",19125.0,79.08,-37.8073918,144.9628592,25,14422.83,Summer,False,1.379,"five stars great phone, everything as described.",True
ORD101364,ID2696446375,2019-10-20,Bakers,"[('Candle Inferno', 2), ('Universe Note', 2), ('Olivia x460', 1), ('iStream', 2)]",9285.0,61.35,-37.8117628,144.985371,10,8417.85,Spring,False,0.8892,stopped working bought in june. stopped working at the beginning of september.,False
ORD405652,ID1900213539,2019-04-19,Thompson,"[('Universe Note', 2), ('iStream', 1), ('Toshika 750', 1), ('Candle Inferno', 1)]",11800.0,82.13,-37.805282,144.9617065,25,8932.13,Autumn,True,1.5278,pretty in phone pretty in phone. stroges is not good 16g. because i use all of off. when it updated the storages run out of juice just upgrade to a 64g 4rams.,True
ORD019808,ID0408099013,2019-06-12,Nickolson,"[('Thunder line', 2), ('Olivia x460', 2), ('iStream', 2), ('Candle Inferno', 2)]",7970.0,76.47,-37.81708560000001,144.9780405,0,8046.47,Winter,True,0.7652,"perfect size great size, screen and support. very happy even if it is a few years old.",True
ORD093912,ID6202470164,2019-02-26,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 1), ('Candle Inferno', 1), ('Toshika 750', 1)]",10340.0,75.69414974621672,-37.82229570000001,144.9787102,0,10412.86,Summer,False,0.9046,good phone as expected,True
ORD142101,ID0163364625,2019-09-20,Thompson,"[('iAssist Line', 2), ('Universe Note', 1), ('Toshika 750', 1), ('Candle Inferno', 1)]",12650.0,74.58,-37.8130029,144.9540946,10,11459.58,Spring,False,0.6189,el mejor de todos el mejor celular que he comprado hasta este dia lo mejor de lo mejor supera a alcon eleven pro por mucho desde resolución de camara hasta velocidades de ram es superior hasta con los olivia note o el de última generación.,True
ORD173258,ID2174963243,2019-08-29,Thompson,"[('iStream', 1), ('Thunder line', 2)]",4510.0,65.04,-37.8169506,144.95317230000003,5,4349.54,Winter,False,0.7175,olivia universe s8+64 gb i am very happy with this phone. ryszard,True
ORD185602,ID0767592577,2019-11-02,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 2), ('Olivia x460', 1)]",6445.0,105.17,-37.8079469,144.97350649999996,5,6227.92,Spring,True,1.2353,buy this phone excellent phone for what you pay for. it runs smooth and it is very fast. it take a bit to get used to but this phone is a killer. it's definitely worth your money. just make sure it works with your phone company.,True
ORD009814,ID1594632455,2019-04-23,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('pearTV', 1)]",11860.0,63.53,-37.8207154,144.97928259999995,25,8958.53,Autumn,True,0.8877,battery doesn’t work the battery has to be change twice,False
ORD226698,ID1492410161,2019-05-12,Thompson,"[('Alcon 10', 2), ('pearTV', 1)]",24210.0,81.78,-37.8028312,144.963626,25,18239.28,Autumn,True,1.8223,five stars great phone and amazing saller jpmobiles your the best thank you so much,True
ORD148481,ID0581738968,2019-05-09,Thompson,"[('Thunder line', 1), ('pearTV', 1), ('Alcon 10', 1)]",17440.0,54.4,-37.8047586,144.9263996,10,15750.4,Autumn,False,2.0201,never worked. could not get it to work. had to return the phone but had no problem you get a refund. worth the try,False
ORD398566,ID6167441025,2019-03-27,Thompson,"[('Thunder line', 1), ('Lucent 330S', 1), ('iStream', 2)]",3710.0,52.23,-37.809172600000004,144.96081569999996,25,2834.73,Autumn,False,1.2702,"believe all the bad reviews. this is a used att&t carrier phone. it is not factory unlocked. very disappointed. i needed an unlocked phone for living abroad for the next 2 years, not an att&t phone. headline is misleading.",False
ORD407043,ID4754200384,2019-07-06,Thompson,"[('Universe Note', 1), ('Toshika 750', 2)]",12090.0,83.88,-37.8152655,144.9277894,5,11569.38,Winter,True,1.7198,"best google phone yet! this is my third google phone and it is the best. best speed, best battery life, best camera and easiest to use.",True
ORD376964,ID0305909585,2019-11-06,Bakers,"[('Toshika 750', 1), ('Olivia x460', 2), ('Alcon 10', 1), ('Thunder line', 1)]",17900.0,89.87,-37.8005666,145.004459,5,17094.87,Spring,True,1.3268,en malas condiciones en un estado fisixo2 pésimo lo retorne de inmediato,False
ORD246972,ID5424203729,2019-07-12,Nickolson,"[('Thunder line', 1), ('iAssist Line', 1), ('Toshika 750', 1)]",8725.0,76.51,-37.819002399999995,144.97694840000003,10,7929.01,Winter,True,0.6521,perfect phone i bought this phone in white a few months ago. my boyfriend liked it so much that i gave it to him. i ordered the blue one for me. we love them.,True
ORD102947,ID2272188046,2019-05-08,Bakers,"[('Alcon 10', 1), ('pearTV', 1), ('Olivia x460', 1)]",16485.0,65.28,-37.8030374,145.00438590000005,10,14901.78,Autumn,False,1.1172,"five stars phone was just like new, exactly how it said! it works fine and included a charger...awesome purchase!",True
ORD367435,ID3807748046,2019-10-27,Bakers,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Alcon 10', 1)]",14500.0,74.24,-37.8066916,144.9982085,10,13124.24,Spring,False,0.4515,looks and works great great buy.. works great looks great,True
ORD121789,ID2698607296,2019-06-16,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2)]",5900.0,79.39,-37.82344060000001,144.9783548,5,5684.39,Winter,True,0.9435,five stars i love it. it's perfect. arrived on time and its features are amazing. just as described.,True
ORD121861,ID0202432793,2019-07-30,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 2)]",4910.0,85.83,-37.7998391,144.9265225,25,3768.33,Winter,True,2.3036,nice product everything is ok,True
ORD122688,ID3174151389,2019-10-15,Thompson,"[('pearTV', 2), ('Olivia x460', 2), ('Alcon 10', 1), ('iAssist Line', 2)]",28470.0,98.78,-37.8007968,144.9643368,25,21451.28,Spring,True,2.0135,very much disappointed with the product plz hep me out the touch screen is not working from the day one .i got my phone today and its not working.very much disappointed with the product plz hep me out.,False
ORD001965,ID1492153105,2019-03-25,Thompson,"[('Universe Note', 2), ('Olivia x460', 2), ('Alcon 10', 2), ('Thunder line', 2)]",31610.0,78.77,-37.8125999,144.9539031,10,28527.77,Autumn,True,0.6011,excellent tablet for this price is wonderfull and great performance,True
ORD354786,ID3146808063,2019-03-24,Bakers,"[('pearTV', 2), ('Toshika 750', 1), ('Thunder line', 2)]",21300.0,65.12,-37.813848799999995,144.9836191,25,16040.12,Autumn,True,1.1077,one star phone bad not unlocked. i paid $25 to unlock this phone. also not compatible with new app.,False
ORD416156,ID0595594346,2019-02-26,Nickolson,"[('Alcon 10', 2), ('pearTV', 2), ('iAssist Line', 2)]",34970.0,74.5,-37.8099054,144.9705513,15,29799.0,Summer,False,0.9713,good phone overall good,True
ORD307003,ID1492145785,2019-04-10,Thompson,"[('Thunder line', 1), ('Alcon 10', 2)]",20080.0,47.1,-37.8132333,144.9513085,15,17115.1,Autumn,False,0.37799999999999995,its a cdma phone! this phone is a verizon phone. i purchased it so i can use it with tracfone.,False
ORD378602,ID1492150958,2019-02-27,Thompson,"[('iStream', 1), ('Universe Note', 1)]",3600.0,69.5,-37.8149348,144.9528434,0,3669.5,Summer,False,0.5668,"amazing value for the money i will never buy a 120+ dollar cheap ""metro"" phone again this phone is near flagship in most categories and in some aspects its even better....",True
ORD482224,ID1492410210,2019-01-22,Nickolson,"[('Universe Note', 1), ('pearTV', 2), ('Lucent 330S', 2), ('Alcon 10', 2)]",36430.0,81.61,-37.8050402,144.963243,0,36511.61,Summer,False,1.6076,"not very loud but quality and ease of use is great. sound is perfect for background music, would suggest 2-or more connected together if you’re trying to use for hosting a louder party",True
ORD299763,ID5002595079,2019-10-31,Thompson,"[('iAssist Line', 1), ('Alcon 10', 1), ('pearTV', 1), ('Thunder line', 2)]",21845.0,83.78,-37.812237700000004,144.9535131,5,20836.53,Spring,True,0.5688,"i got defect a alcon x.. wireless-globe, i was purchased 1100$ for alconx.but i got defect alcon x.it doesn't receiveing the incoming call to my alconx.please tell me how can i refund this productand my money. thanks,",False
ORD053657,ID2481930615,2019-05-16,Bakers,"[('Universe Note', 1), ('Toshika 750', 2), ('Olivia x460', 1)]",13315.0,78.64,-37.8094666,144.9992353,5,12727.89,Autumn,True,0.35700000000000004,five stars excellent product,True
ORD218175,ID1492350747,2019-05-12,Thompson,"[('iStream', 1), ('Lucent 330S', 1)]",1380.0,82.78,-37.80195300000001,144.9636853,10,1324.78,Autumn,True,1.8867,"excelente producto todo bien según la información aportada; perfecto, pero el tiempo de entrega demasiado lento ...",True
ORD386740,ID1492416105,2019-03-14,Thompson,"[('Thunder line', 2), ('pearTV', 1), ('iAssist Line', 2), ('Toshika 750', 2)]",23760.0,66.69,-37.8009419,144.9563946,15,20262.69,Autumn,False,1.5421,love this thing works great and kids love it to,True
ORD427098,ID1463620853,2019-06-12,Bakers,"[('Toshika 750', 2), ('pearTV', 2), ('Universe Note', 2), ('iStream', 2)]",28460.0,79.53,-37.8190211,145.003764,5,27116.53,Winter,True,1.2539,great phone love it,True
ORD032132,ID6167417956,2019-10-06,Nickolson,"[('pearTV', 1), ('Toshika 750', 1), ('iStream', 1), ('Alcon 10', 1)]",19730.0,75.67,-37.8134476,144.9656069,0,19805.67,Spring,False,0.6698,"excelente. el teléfono celular es espectacular. viene con 128gb de almacenamiento lo cual ayuda mucho porque las fotos al ser de excelente calidad tienen un peso relativamente grande. viene desbloqueado, me funcionó perfecto en usa y ahora en ecuador.",True
ORD298876,ID2757574082,2019-07-29,Bakers,"[('pearTV', 1), ('iAssist Line', 2), ('Alcon 10', 2)]",28660.0,60.63,-37.8106261,144.99673190000001,0,28720.63,Winter,False,0.1494,"this phone rocks! love, love, love this phone. what doesn't it do??? seriously, buy it... quit trying to decide and just buy it!",True
ORD093365,ID6167441023,2019-05-23,Thompson,"[('iStream', 2), ('Candle Inferno', 1), ('iAssist Line', 2)]",5180.0,51.72,-37.8091486,144.96090230000001,10,4713.72,Autumn,False,1.2783,buyer beware had this phone 3 months before the camera stopped working. wont buy refurbished again.,False
ORD331769,ID0581704638,2019-05-27,Thompson,"[('Thunder line', 1), ('iAssist Line', 1), ('iStream', 2)]",4705.0,80.88,-37.817424100000004,144.9314051,5,4550.63,Autumn,True,1.4755,great phone i love this phone and great price.,True
ORD224760,ID0711333523,2019-11-30,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2), ('Thunder line', 2), ('Lucent 330S', 2)]",29040.0,104.16,-37.8065507,144.9581026,15,24788.16,Spring,True,1.1858,no headphones but other then that i love my phone i love my phone nothing is wrong with it but it clearly says headphones inc. but there were no headphones at all .,True
ORD146580,ID6167413280,2019-04-20,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 2)]",9500.0,64.67,-37.81599600000001,144.9575274,0,9564.67,Autumn,False,0.9913,i picked this tablet up for a 5 year old grandchild as a way to learn how to use a tablet works fine .,True
ORD267391,ID0301549266,2019-03-26,Bakers,"[('pearTV', 1), ('iAssist Line', 2), ('Universe Note', 1), ('Candle Inferno', 1)]",14640.0,66.75,-37.802093799999994,144.98455890000002,5,13974.75,Autumn,True,1.2865,camera overrated sim card malfunction camera way overrated. phone accidentally unlocks the screen with hardly any touch. i had to return the first phone because the sim card slot was broken,False
ORD164153,ID0202474283,2019-09-15,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 2)]",2890.0,81.84,-37.80247070000001,144.9341081,10,2682.84,Spring,False,1.6091,"buy from chubbiestech 3 months ago i that got the device ,it came in perfect shape (brand new) no scratches pure quality i loved it !!! have dropped it twice and still working like a champ... highly recommended from chubbiestech !!!",True
ORD302103,ID1492150966,2019-12-07,Thompson,"[('pearTV', 1), ('Lucent 330S', 1), ('iAssist Line', 2)]",11990.0,68.84,-37.8150722,144.9523906,5,11459.34,Summer,False,0.5388,but in a pinch it was very good to get a close friend by until a replacement ... i was expecting a little more from this ph.. but in a pinch it was very good to get a close friend by until a replacement could be found,True
ORD176451,ID0356098960,2019-10-16,Bakers,"[('Alcon 10', 1), ('Thunder line', 1), ('iAssist Line', 2), ('Lucent 330S', 2)]",18040.0,101.33390003712229,-37.821692799999994,144.99490419999995,10,16342.02,Spring,True,1.3024,10/10 the phone was unlocked and in perfect condition...only thing the charger wasn’t authentic but it’s definitely work the money,True
ORD087100,ID6167489414,2019-06-16,Thompson,"[('iStream', 1), ('Candle Inferno', 2), ('Universe Note', 1)]",4460.0,66.38,-37.8104287,144.95710290000005,0,4526.38,Winter,False,0.9171,great phone does work with boost mobile absolutely love this phone definitely get a case tho,True
ORD274695,ID0267317363,2019-01-30,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 2), ('Lucent 330S', 1), ('iStream', 1)]",11245.0,90.87640794056385,-37.82250870000001,144.9719268,15,9648.45,Summer,True,0.4832,great phone. good price. love it! great phone. good price. love it.,True
ORD468647,ID5856680721,2019-01-18,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 2), ('Candle Inferno', 2)]",18450.0,89.32508053101276,-37.81803920000001,144.9669178,10,16693.18,Summer,True,0.2397,excellent execelente compra y execelente precio,True
ORD042926,ID0122752286,2019-07-19,Thompson,"[('Universe Note', 2), ('iStream', 1), ('Olivia x460', 2)]",9500.0,59.65,-37.8141181,144.9413845,0,9559.65,Winter,True,0.5251,"the glass breaks very easily. the phone is crap and the ""life proof"" ... extremely fragile. the glass breaks very easily. the phone is crap and the ""life proof"" case protector does not work. i've gone through 2 of these phones in 4 months. total waste of money.",False
ORD106596,ID0577522504,2019-05-23,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 2), ('Alcon 10', 2), ('pearTV', 1)]",31540.0,47.0,-37.821689,144.972462,25,23702.0,Autumn,False,0.4291,junk!!!!! screen separates from body in less than 1 year i would not recommend buying this junk as it only takes a few months before the screen starts separating from the body.,False
ORD090050,ID2069604240,2019-02-04,Bakers,"[('Universe Note', 1), ('Olivia x460', 2), ('iStream', 2), ('iAssist Line', 2)]",10650.0,81.18,-37.8016961,144.9798825,5,10198.68,Summer,False,1.6359,a10 great phone,True
ORD239162,ID0131247470,2019-01-25,Nickolson,"[('pearTV', 1), ('Toshika 750', 2), ('Alcon 10', 2)]",32850.0,73.7,-37.8142812,144.9610188,25,24711.2,Summer,False,0.8908,amazing product,True
ORD308092,ID3797989290,2019-04-05,Thompson,"[('Alcon 10', 2), ('iAssist Line', 2), ('Universe Note', 1), ('pearTV', 1)]",32110.0,66.89,-37.809920899999995,144.93583999999996,15,27360.39,Autumn,False,1.034,"not silver and only att it wasn't silver but it was black, it's good but have to charge sometimes twice in a day, also it is not working with t mobile, i think it's only for att and not other gsm",True
ORD259332,ID0568336382,2019-08-05,Thompson,"[('Thunder line', 2), ('Lucent 330S', 2), ('iAssist Line', 1)]",9045.0,66.56,-37.800352600000004,144.94435190000004,25,6850.31,Winter,False,1.3922,"good: beautiful screen good :beautiful screen. bad: olivia, android. don't move your apps to external sd card. after a random reboot they'll disappear. oversensetive screen. no air printing (must have plug-ins) if you have an alcon you'd better stay with alcon.",True
ORD387243,ID0702353899,2019-09-26,Thompson,"[('Universe Note', 2), ('Thunder line', 2), ('Lucent 330S', 1), ('Candle Inferno', 2)]",13350.0,86.77,-37.8061542,144.94333899999995,25,10099.27,Spring,True,0.7964,"volume problem volume begins low and then increases. if your phone is ringing, you may not hear it until it's half over. you won't hear your notifications at all.",False
ORD314688,ID0576875588,2019-01-11,Nickolson,"[('Olivia x460', 1), ('pearTV', 2), ('Lucent 330S', 2), ('Alcon 10', 1)]",25255.0,99.94,-37.8230641,144.9858623,25,19041.19,Summer,True,1.5181,five stars delivered on time this phone is amazing,True
ORD284152,ID0711334125,2019-09-29,Thompson,"[('iStream', 1), ('Alcon 10', 2)]",18050.0,87.93,-37.8061196,144.9561539,5,17235.43,Spring,True,1.0819,poor performance very slow. gets hot,False
ORD203544,ID3788315450,2019-09-07,Nickolson,"[('Alcon 10', 1), ('Thunder line', 2)]",13310.0,101.48,-37.8201996,144.96016310000005,0,13411.48,Spring,True,0.8446,"phone works great and is in line new condition item came as described, phone works great and is in line new condition.",True
ORD184138,ID0746912872,2019-01-27,Nickolson,"[('iAssist Line', 1), ('iStream', 2)]",2525.0,84.33,-37.8249615,144.98486640000004,10,2356.83,Summer,True,1.5218,"no comprar!! dont buy!! muy inestable. con fallas críticas de user interface (ver fotos). falla en los peores momentos sin poder reaccionar saliendo del bloqueo solo apagandolo. un parlante no funciona. mala señal 4g. cuando la pierde, no recupera por si solo. se debe reiniciar. no lo compren!! es una pérdida de dinero.",False
ORD351641,ID6167279385,2019-01-07,Thompson,"[('Thunder line', 1), ('iStream', 1), ('iAssist Line', 2), ('Universe Note', 1)]",10230.0,73.79241984169515,-37.812384,144.9539514,0,10301.27,Summer,False,0.6061,super phone love it it is packed with more bells and whistles that i can believe.,True
ORD435882,ID0781155573,2019-01-15,Thompson,"[('Universe Note', 1), ('iAssist Line', 2), ('Thunder line', 1)]",10080.0,82.99,-37.80068350000001,144.9431734,15,8650.99,Summer,True,1.3779,defective products i bought 2 of these from this company. the glass is supposed to be scratch-resistant corning gorilla glass 3 but the glass on one of the phones was scratched and cracked and the charging port on the other one doesn't work right.,False
ORD094802,ID1982491305,2019-04-10,Thompson,"[('iStream', 1), ('Alcon 10', 1), ('Candle Inferno', 2)]",9960.0,80.69,-37.8020834,144.947903,0,10040.69,Autumn,True,1.1811,works as advertised. very easy to setup. still learning what this can do.,True
ORD023536,ID2485925265,2019-01-30,Bakers,"[('Lucent 330S', 1), ('Alcon 10', 1), ('Olivia x460', 1), ('iAssist Line', 2)]",15855.0,77.0906629625354,-37.8078386,144.9827496,0,15931.18,Summer,False,1.1238,five stars nice phone,True
ORD481120,ID4418536084,2019-01-03,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Olivia x460', 2), ('Alcon 10', 2)]",25035.0,83.17,-37.8028533,144.96337240000003,25,18859.42,Summer,False,1.8030000000000002,"redmi note 8 pro phone seems to be great, battery life is awesome camera is awesome, however i didn't got a 3.5 headphones which i found strange",True
ORD346419,ID3334124364,2019-10-19,Nickolson,"[('Toshika 750', 1), ('Thunder line', 1), ('iStream', 2), ('Olivia x460', 2)]",9250.0,70.91,-37.8171876,144.96756609999997,25,7008.41,Spring,False,0.2345,four stars my husband uses this phone he seems to like it,True
ORD496301,ID0580173977,2019-03-22,Thompson,"[('pearTV', 2), ('Toshika 750', 1), ('Alcon 10', 2)]",34840.0,67.29,-37.802587,144.9349985,25,26197.29,Autumn,True,1.5452,"bad purchasing.. very bad . worse incoming and outgoing call quality,i barely receive and make call..bad bad bad",False
ORD383834,ID2204643315,2019-11-24,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('Universe Note', 2), ('Toshika 750', 1)]",12880.0,70.92,-37.8045641,144.9773979,15,11018.92,Spring,False,1.681,miss information not happy with this one. it's a international phone and is incompatible with verizon.,False
ORD008936,ID2207661092,2019-02-13,Thompson,"[('Lucent 330S', 2), ('pearTV', 2), ('iAssist Line', 2), ('Alcon 10', 1)]",28480.0,76.79,-37.8018117,144.9456606,10,25708.79,Summer,False,1.2154,nice packaging :d mine came in a droid razr maxx hd case. 10/10,True
ORD295947,ID5424203842,2019-02-28,Nickolson,"[('iStream', 1), ('Universe Note', 2), ('Toshika 750', 1), ('iAssist Line', 2)]",15820.0,60.35,-37.8228795,144.9806268,25,11925.35,Summer,False,1.0844,"loud speaker is very bad.. even for the price, quality is not that good..",False
ORD183324,ID1985546060,2019-08-03,Nickolson,"[('Candle Inferno', 1), ('pearTV', 1), ('Thunder line', 2)]",11100.0,71.35,-37.803309399999996,144.9649319,5,10616.35,Winter,False,1.7494,excellent value for $$ works perfectly. i bought a new one on digico a couple of years ago. still going strong. bought this one as a gift. still happy!,True
ORD252686,ID3132495216,2019-03-28,Nickolson,"[('Thunder line', 2), ('Toshika 750', 2), ('pearTV', 2), ('Universe Note', 2)]",32520.0,64.74,-37.8148411,144.96479240000005,10,29332.74,Autumn,False,0.5914,"nice, too good for a very cheap price nice, too good for a very cheap price, there are some little problem though but over all, i love it!",True
ORD134026,ID0702364052,2019-06-07,Thompson,"[('pearTV', 2), ('Alcon 10', 2), ('Olivia x460', 1), ('Lucent 330S', 2)]",34205.0,66.47,-37.8054348,144.9411825,15,29140.72,Winter,False,0.9577,software update glitch the product looks brand new. everthing works well. i had a little issues with the texting but was able to figure it out. but now my only complaint is that as soon as i did my software update. it keeps on giving me notifications. how do i make it stop? anyone can help.,True
ORD454207,ID2188399793,2019-11-11,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 2), ('Alcon 10', 2)]",24720.0,100.67,-37.8121085,144.97048049999995,15,21112.67,Spring,True,0.7267,great phone this is a awesome phone it's very nice looking and it's not to big. i'm using straighttalk at&t and it runs on lte great and with the android 7.0 update it performs awesome. coming from a alcon 5s this is much better.,True
ORD345239,ID0767750983,2019-06-09,Nickolson,"[('Thunder line', 1), ('iAssist Line', 1), ('iStream', 1)]",4555.0,71.29,-37.80082210000001,144.97229119999997,5,4398.54,Winter,False,1.9931,five stars love the phone slow at times but turning off keeping apps logged off seems to be doing the job,True
ORD074368,ID2383211225,2019-03-24,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 2), ('Olivia x460', 2)]",22810.0,64.11,-37.813525299999995,144.9655983,0,22874.11,Autumn,False,0.6628,value for money amazing phone for the price. can be a little slow when multiple apps open so the key is keep only one or two open at a time.,True
ORD432125,ID0283334348,2019-06-17,Thompson,"[('pearTV', 2), ('Lucent 330S', 1)]",13850.0,68.4,-37.7994961,144.9491927,25,10455.9,Winter,False,1.4787,?=#stew proof i like it,True
ORD098657,ID0580186868,2019-12-13,Thompson,"[('pearTV', 1), ('Lucent 330S', 1)]",7540.0,84.11,-37.800275,144.92935590000005,10,6870.11,Summer,False,2.0813,"we got 2 of these tablets in black friday for a great price! its a pro if you have digico gold, since everything around this tablet is digico base- shopping, videos, books, and iassist.",True
ORD168319,ID3281122855,2019-06-25,Thompson,"[('Lucent 330S', 2), ('Thunder line', 1), ('iAssist Line', 2), ('Candle Inferno', 2)]",9950.0,66.74,-37.8051664,144.95761240000004,0,10016.74,Winter,False,1.2482,five stars nice deal,True
ORD297910,ID0021579158,2019-02-27,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 2)]",7760.0,94.2,-37.8190933,144.9787206,15,6690.2,Summer,True,0.8082,"the s3 was well better. the camera takes forever to focus on it the s3 was well better. the camera takes forever to focus on it. next, the sounds is not so great.",True
ORD484431,ID0157850295,2019-08-26,Nickolson,"[('Universe Note', 2), ('pearTV', 1), ('iStream', 1), ('Alcon 10', 2)]",31260.0,61.77,-37.8194451,144.97172709999995,10,28195.77,Winter,False,0.2135,easy installation and set up. better sound from the thunder line smart speaker. very satisified with purchase.,True
ORD454108,ID6206966468,2019-06-21,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Candle Inferno', 1), ('iStream', 2)]",7275.0,80.06,-37.804349,144.93419440000002,15,6263.81,Winter,True,1.4631,"four stars stylish and classy, still trying to learn how to operate some of the features.",True
ORD280084,ID3790949321,2019-10-13,Thompson,"[('pearTV', 2), ('Lucent 330S', 1)]",13850.0,64.58,-37.8053164,144.937245,0,13914.58,Spring,False,1.1904,wont charge wont come on after buying new battery phone did not come on did not show charging wont charge wont come on ordered new battery still nothing,False
ORD095159,ID0547586409,2019-02-07,Bakers,"[('Universe Note', 1), ('Alcon 10', 2), ('Toshika 750', 2), ('iStream', 2)]",30290.0,73.43,-37.813541,144.98507030000005,0,30363.43,Summer,False,0.9769,nice,True
ORD062610,ID0282825846,2019-01-06,Thompson,"[('Universe Note', 1), ('pearTV', 2), ('Lucent 330S', 1)]",17300.0,77.78,-37.8018337,144.9514251,5,16512.78,Summer,False,1.266,and it is a great phone! i was so worried about buying a used phone! but it came with no scratches! and it is a great phone!!! thank you digico,True
ORD240222,ID4005718490,2019-12-20,Bakers,"[('Thunder line', 1), ('Candle Inferno', 1), ('pearTV', 1)]",8920.0,96.2,-37.8203196,144.9894131,5,8570.2,Summer,True,1.258,i love it!  i especially love that it is so small and does so much.  got rid of my old cd/alarm clock radio.  much more room on nightstand.,True
ORD104562,ID6167191731,2019-11-29,Nickolson,"[('Olivia x460', 2), ('Lucent 330S', 2)]",4910.0,97.82,-37.81567379999999,144.9663184,5,4762.32,Spring,True,0.4319,the phones are in great condition when i received them the phones are in great condition when i received them. i have only setup one and there was no issue at all. we use these phones for our drivers and can pretty much beat up but it's a good phone.,True
